,title,price,rating,review_count,cmt_count,cpu_name,cpu_ncores,cpu_nthreads,cpu_basefreq,cpu_turbofreq,cpu_cache,ram_size,ram_type,ram_clock,ram_upgradable,storage,gpu,battery,displ_size,displ_resolution,displ_rate,displ_tech,displ_touchscreen,sound,ports,sd_card,wless_connect,webcam,special,backlight_key,weight_dims,surface,os,launch
145,Laptop HP 240 G8 i5 1135G7/8GB/512GB/Win10 (518V7PA),18.090.000₫ *,3.5,4 đánh giá,22 bình luận,Intel Core i5 Tiger Lake - 1135G7,4,8,2.40 GHz,Turbo Boost 4.2 GHz,8 MB,8 GB,DDR4 2 khe (1 khe 8GB + 1 khe rời),3200 MHz,32 GB,Hỗ trợ khe cắm HDD SATA (nâng cấp tối đa 2TB),Card tích hợp - Intel Iris Xe Graphics,"3-cell Li-ion, 41 Wh",14 inch,Full HD (1920 x 1080),60 Hz,250 nits|Chống chói Anti Glare|Tấm nền IPS|Wled-backlit,,Stereo speakers,2 x USB 3.1|HDMI|Jack tai nghe 3.5 mm|LAN (RJ45)|USB Type-C,,Bluetooth 5.0|Wi-Fi 802.11 a/b/g/n/ac,HD webcam,TPM 2.0,Không có đèn,Dài 324 mm - Rộng 225.9 mm - Dày 19.9 mm - Nặng 1.426 kg,Vỏ nhựa,Windows 10 Home SL,2021
146,Laptop HP 340s G7 i5 1035G1/8GB/512GB/Win10 (36A35PA),18.090.000₫ *,4.2,27 đánh giá,84 bình luận,Intel Core i5 Ice Lake - 1035G1,4,8,1.00 GHz,Turbo Boost 3.6 GHz,6 MB,8 GB,DDR4 2 khe (1 khe 8GB + 1 khe rời),2666 MHz,32 GB,Không hỗ trợ khe cắm HDD,Card tích hợp - Intel UHD Graphics,"3-cell Li-ion, 41 Wh",14 inch,Full HD (1920 x 1080),60 Hz,Chống chói Anti Glare|Tấm nền IPS,,Realtek High Definition Audio|Loa kép (2 kênh),HDMI|USB Type-C|2 x USB 3.1|Jack tai nghe 3.5 mm,SD,Bluetooth 5.0|Wi-Fi 802.11 a/b/g/n/ac,HD webcam,Bảo mật vân tay,Không có đèn,Dài 324 mm - Rộng 225 mm - Dày 17.9 mm - Nặng 1.38 kg,Vỏ nhựa,Windows 10 Home SL,2020
147,Laptop HP 15s fq2559TU i5 1135G7/8GB/512GB/Win10 (46M27PA),17.990.000₫ *,3.6,69 đánh giá,198 bình luận,Intel Core i5 Tiger Lake - 1135G7,4,8,2.40 GHz,Turbo Boost 4.2 GHz,8 MB,8 GB,DDR4 2 khe (1 khe 4GB + 1 khe 4GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Card tích hợp - Intel Iris Xe Graphics,"3-cell Li-ion, 41 Wh",15.6 inch,Full HD (1920 x 1080),Hãng không công bố,Wled-backlit|Tấm nền IPS|Chống chói Anti Glare,,Realtek High Definition Audio,Jack tai nghe 3.5 mm|HDMI|2 x USB 3.1|USB Type-C,SD,Bluetooth 5.0|Wi-Fi 802.11 a/b/g/n/ac,HD webcam,,Không có đèn,Dài 358.5 mm - Rộng 242 mm - Dày 18 mm - Nặng 1.592 kg,Vỏ nhựa,Windows 10 Home SL,2020
148,Laptop HP Pavilion 15 eg0507TU i5 1135G7/8GB/256GB/Win10 (46M06PA),17.790.000₫ *,4.2,160 đánh giá,335 bình luận,Intel Core i5 Tiger Lake - 1135G7,4,8,2.40 GHz,Turbo Boost 4.2 GHz,8 MB,8 GB,DDR4 2 khe (1 khe 4GB + 1 khe 4GB),3200 MHz,32 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp - Intel Iris Xe Graphics,"3-cell Li-ion, 41 Wh",15.6 inch,Full HD (1920 x 1080),60 Hz,Tấm nền IPS|Chống chói Anti Glare|Wled-backlit,,Bang & Olufsen audio,HDMI|2 x USB 3.1|USB Type-C|Jack tai nghe 3.5 mm,Micro SD,Bluetooth 5.0|Wi-Fi 802.11 a/b/g/n/ac,HD webcam,,Không có đèn,Dài 360.2 mm - Rộng 234 mm - Dày 17.9 mm - Nặng 1.682 kg,Nắp lưng và chiếu nghỉ tay bằng kim loại,Windows 10 Home SL,2021
149,Laptop Asus VivoBook X415EA i5 1135G7/8GB/512GB/Win10 (EB262T),17.290.000₫,,,66 bình luận,Intel Core i5 Tiger Lake - 1135G7,4,8,2.40 GHz,Turbo Boost 4.2 GHz,8 MB,8 GB,DDR4 (On board 4GB +1 khe 4GB),3200 MHz,20 GB,Hỗ trợ khe cắm HDD SATA,Card tích hợp - Intel Iris Xe Graphics,"2-cell Li-ion, 37 Wh",14 inch,Full HD (1920 x 1080),60 Hz,Tấm nền IPS|Chống chói Anti Glare|LED Backlit|250 nits,,SonicMaster audio,Jack tai nghe 3.5 mm|1 x USB 3.2|HDMI|2 x USB 2.0|USB Type-C,Micro SD,Wi-Fi 802.11 a/b/g/n/ac|Bluetooth 4.1,VGA Webcam,Bảo mật vân tay,Không có đèn,Dài 325.4 mm - Rộng 216 mm - Dày 19.9 mm - Nặng 1.55 kg,Vỏ nhựa,Windows 10 Home SL,2020
150,Laptop Asus VivoBook X415EA i5 1135G7/8GB/512GB/Win10 (EB637T),17.590.000₫,4,99 đánh giá,242 bình luận,Intel Core i5 Tiger Lake - 1135G7,4,8,2.40 GHz,Turbo Boost 4.2 GHz,8 MB,8 GB,DDR4 (On board 4GB +1 khe 4GB),3200 MHz,20 GB,Hỗ trợ khe cắm HDD SATA,Card tích hợp - Intel Iris Xe Graphics,"2-cell Li-ion, 37 Wh",14 inch,Full HD (1920 x 1080),60 Hz,250 nits|Chống chói Anti Glare|LED Backlit|Tấm nền IPS,,SonicMaster audio,1 x USB 3.2|2 x USB 2.0|HDMI|Jack tai nghe 3.5 mm|USB Type-C,,Bluetooth 4.1|Wi-Fi 802.11 a/b/g/n/ac,VGA Webcam,Bảo mật vân tay,Không có đèn,Dài 325.4 mm - Rộng 216 mm - Dày 19.9 mm - Nặng 1.55 kg,Vỏ nhựa,Windows 10 Home SL,2020
151,Laptop HP 240 G8 i5 1135G7/8GB/256GB/Win10 (518V6PA),17.090.000₫ *,4,7 đánh giá,26 bình luận,Intel Core i5 Tiger Lake - 1135G7,4,8,2.40 GHz,Turbo Boost 4.2 GHz,8 MB,8 GB,DDR4 2 khe (1 khe 8GB + 1 khe rời),3200 MHz,32 GB,Hỗ trợ khe cắm HDD SATA (nâng cấp tối đa 2TB),Card tích hợp - Intel Iris Xe Graphics,"3-cell Li-ion, 41 Wh",14 inch,Full HD (1920 x 1080),60 Hz,250 nits|Chống chói Anti Glare|Tấm nền IPS|Wled-backlit,,Stereo speakers,2 x USB 3.1|HDMI|Jack tai nghe 3.5 mm|LAN (RJ45)|USB Type-C,,Bluetooth 5.0|Wi-Fi 802.11 a/b/g/n/ac,HD webcam,TPM 2.0,Không có đèn,Dài 324 mm - Rộng 225.9 mm - Dày 19.9 mm - Nặng 1.426 kg,Vỏ nhựa,Windows 10 Home SL,2021
152,Laptop MSI Modern 14 B5M R5 5500U/8GB/512GB/Túi/Chuột/Win10 (063VN),16.990.000₫,4.5,28 đánh giá,159 bình luận,AMD Ryzen 5 - 5500U,6,12,2.10 GHz,Turbo Boost 4.0 GHz,8 MB,8 GB,DDR4 2 khe (1 khe 8GB + 1 khe rời),3200 MHz,64 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)",Card tích hợp - AMD Radeon Graphics Vega 7,"3-cell Li-Po, 39 Wh",14 inch,Full HD (1920 x 1080),60 Hz,Công nghệ IPS|LED,,Nahimic Audio,2 x USB 3.2|HDMI|Jack tai nghe 3.5 mm|USB Type-C,Micro SD,Bluetooth 5.2|Wi-Fi 6E (802.11ax),HD webcam,,Có,Dài 319 mm - Rộng 219 mm - Dày 18.1 mm - Nặng 1.3 kg,Nắp lưng và chiếu nghỉ tay bằng kim loại,Windows 10 Home SL,2021
153,Laptop Dell Vostro 3405 R5 3500U/4GB/256GB/Win10 (V4R53500U001W),16.490.000₫,5,2 đánh giá,54 bình luận,AMD Ryzen 5 - 3500U,4,8,2.10 GHz,Turbo Boost 3.7 GHz,,4 GB,DDR4 2 khe (1 khe 4GB + 1 khe rời),2400 MHz,16 GB,Hỗ trợ khe cắm HDD SATA (nâng cấp tối đa 2TB),Card tích hợp - AMD Radeon Vega 8 Graphics,"3-cell Li-ion, 42 Wh",14 inch,Full HD (1920 x 1080),60 Hz,220 nits|Chống chói Anti Glare|LED Backlit|WVA,,Realtek High Definition Audio,Jack tai nghe 3.5 mm|2 x USB 3.2|HDMI|LAN (RJ45)|USB 2.0,SD,Bluetooth 5.0|Wi-Fi 802.11 a/b/g/n/ac,HD webcam,,Không có đèn,Dài 328.7 mm - Rộng 239.5 mm - Dày 19.9 mm - Nặng 1.7 kg,Vỏ nhựa,Windows 10 Home SL,2020
154,Laptop HP Pavilion 15 eg0541TU i3 1125G4/4GB/512GB/Win11 (4P5G8PA),15.790.000₫,4.3,4 đánh giá,17 bình luận,Intel Core i3 Tiger Lake - 1125G4,4,8,2.00 GHz,Turbo Boost 3.7 GHz,8 MB,4 GB,DDR4 2 khe (1 khe 4GB + 1 khe rời),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Card tích hợp - Intel UHD Graphics,"3-cell Li-ion, 41 Wh",15.6 inch,Full HD (1920 x 1080),60 Hz,Chống chói Anti Glare|Tấm nền IPS|Wled-backlit,,Bang & Olufsen audio,2 x USB 3.1|HDMI|Jack tai nghe 3.5 mm|USB Type-C,Micro SD,Bluetooth 5.0|Wi-Fi 802.11 a/b/g/n/ac,HD webcam,,Không có đèn,Dài 360.2 mm - Rộng 234 mm - Dày 17.9 mm - Nặng 1.682 kg,Nắp lưng và chiếu nghỉ tay bằng kim loại,Windows 11 Home SL,2021
155,Laptop Dell Vostro 3400 i3 1115G4/8GB/256GB/OfficeH&S 2019/Win10 (70253899),15.690.000₫,1.5,5 đánh giá,32 bình luận,Intel Core i3 Tiger Lake - 1115G4,2,4,3.00 GHz,Turbo Boost 4.1 GHz,6 MB,8 GB,DDR4 2 khe (1 khe 8GB + 1 khe rời),2666 MHz,16 GB,Hỗ trợ khe cắm HDD SATA,Card tích hợp - Intel UHD Graphics,"3-cell Li-ion, 42 Wh",14 inch,Full HD (1920 x 1080),60 Hz,Chống chói Anti Glare|WVA,,Realtek High Definition Audio,2 x USB 3.2|HDMI|Jack tai nghe 3.5 mm|LAN (RJ45)|USB 2.0,SD,Bluetooth|Wi-Fi 802.11 a/b/g/n/ac,HD webcam,,Không có đèn,Dài 328.7 mm - Rộng 239.5 mm - Dày 19.9 mm - Nặng 1.64 kg,Vỏ nhựa,Windows 10 Home SL + Office Home & Student 2019 vĩnh viễn,2021
156,Laptop Dell Vostro 3500 i3 1115G4/8GB/256GB/Win10 (V5I3001W),15.590.000₫,4.4,46 đánh giá,179 bình luận,Intel Core i3 Tiger Lake - 1115G4,2,4,3.00 GHz,Turbo Boost 4.1 GHz,6 MB,,DDR4 (2 khe),2666 MHz,16 GB,Hỗ trợ khe cắm HDD SATA,Card tích hợp - Intel UHD Graphics,"3-cell Li-ion, 42 Wh",15.6 inch,Full HD (1920 x 1080),,60Hz|Chống chói Anti Glare|LED Backlit|WVA,,Realtek High Definition Audio,2 x USB 3.2|HDMI|LAN (RJ45)|USB 2.0,SD,Bluetooth 5.0|Wi-Fi 802.11 a/b/g/n/ac,HD webcam,,Không có đèn,Dài 364 mm - Rộng 249 mm - Dày 19.9 mm - Nặng 1.98 kg,Vỏ nhựa,Windows 10 Home SL,2020
157,Laptop Dell Inspiron 15 3511 i3 1115G4/4GB/256GB/OfficeH&S 2019/Win10 (P112F001ABL),15.290.000₫,3.8,15 đánh giá,32 bình luận,Intel Core i3 Tiger Lake - 1115G4,2,4,3.00 GHz,Turbo Boost 4.1 GHz,6 MB,4 GB,DDR4 2 khe (1 khe 4GB + 1 khe rời),2666 MHz,16 GB,Hỗ trợ khe cắm HDD SATA (nâng cấp tối đa 2TB),Card tích hợp - Intel UHD Graphics,"3-cell Li-ion, 41 Wh",15.6 inch,Full HD (1920 x 1080),60 Hz,Chống chói Anti Glare|WVA,,Realtek ALC3204,2 x USB 3.2|HDMI|Jack tai nghe 3.5 mm|USB 2.0,SD,Bluetooth 5.0|Wi-Fi 802.11 a/b/g/n/ac,HD webcam,,Không có đèn,Dài 358.5 mm - Rộng 235.5 mm - Dày 18.9 mm - Nặng 1.7 kg,Vỏ nhựa,Windows 10 Home SL,2021
158,Laptop Dell Inspiron 3505 R3 3250U/8GB/256GB/Office H&S2019/Win10 (Y1N1T3),14.990.000₫,,,40 bình luận,AMD Ryzen 3 - 3250U,2,4,2.60 GHz,Turbo Boost 3.5 GHz,4 MB,8 GB,DDR4 2 khe (1 khe 8GB + 1 khe rời),2400 MHz,32 GB,256 GB SSD NVMe PCIe,Card tích hợp - AMD Radeon Graphics,"3-cell Li-ion, 42 Wh",15.6 inch,Full HD (1920 x 1080),60 Hz,Chống chói Anti Glare|WVA,,Realtek High Definition Audio,2 x USB 3.1|HDMI|LAN (RJ45)|USB 2.0,SD,Bluetooth|Wi-Fi 802.11 a/b/g/n/ac,HD webcam,,Không có đèn,Dài 363.9 mm - Rộng 249 mm - Dày 19.9 mm - Nặng 1.8 kg,Vỏ nhựa,Windows 10 Home SL + Office Home & Student 2019 vĩnh viễn,2021
159,Laptop Dell Inspiron 3501 i3 1115G4/4GB/256GB/Win10 (P90F005N3501C),14.990.000₫,3.3,9 đánh giá,175 bình luận,Intel Core i3 Tiger Lake - 1115G4,2,4,3.00 GHz,Turbo Boost 4.1 GHz,6 MB,4 GB,DDR4 (2 khe),2666 MHz,16 GB,256 GB SSD NVMe PCIe,Card tích hợp - Intel UHD Graphics,"3-cell Li-ion, 42 Wh",15.6 inch,Full HD (1920 x 1080),60 Hz,Chống chói Anti Glare|LED Backlight|WVA,,Realtek High Definition Audio,Jack tai nghe 3.5 mm|2 x USB 3.2|HDMI|LAN (RJ45)|USB 2.0,SD,Bluetooth 5.0|Wi-Fi 802.11 a/b/g/n/ac,HD webcam,,Không có đèn,Dài 363.96 mm - Rộng 249 mm - Dày 19.9 mm - Nặng 1.96 kg,Vỏ nhựa,Windows 10 Home SL,2020
160,Laptop MSI Modern 14 B11MOL i3 1115G4/8GB/256GB/Win10 (813VN),14.690.000₫,4.3,142 đánh giá,622 bình luận,Intel Core i3 Tiger Lake - 1115G4,2,4,3.00 GHz,Turbo Boost 4.1 GHz,6 MB,8 GB,DDR4 2 khe (1 khe 8GB + 1 khe rời),3200 MHz,64 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)",Card tích hợp - Intel UHD Graphics,"3-cell Li-ion, 39 Wh",14 inch,Full HD (1920 x 1080),60 Hz,250 nits|Chống chói Anti Glare|Công nghệ IPS|LED Backlit,,Hi-Res Audio|Nahimic Audio,2 x USB 3.2|HDMI,Micro SD,Bluetooth 5.1|Wi-Fi 6E (802.11ax),HD webcam,,Có,Dài 319 mm - Rộng 219 mm - Dày 18.1 mm - Nặng 1.3 kg,Vỏ kim loại,Windows 10 Home SL,2021
161,Laptop Asus VivoBook X415EA i3 1115G4/4GB/512GB/Win10 (EB638T),14.490.000₫,4,76 đánh giá,158 bình luận,Intel Core i3 Tiger Lake - 1115G4,2,4,3.00 GHz,Turbo Boost 4.1 GHz,6 MB,4 GB,DDR4 (On board 4GB +1 khe rời),3200 MHz,20 GB,Hỗ trợ khe cắm HDD SATA,Card tích hợp - Intel UHD Graphics,"2-cell Li-ion, 37 Wh",14 inch,Full HD (1920 x 1080),,250 nits|60Hz|Chống chói Anti Glare|LED Backlit,,SonicMaster audio,1 x USB 3.2|2 x USB 2.0|HDMI|Jack tai nghe 3.5 mm|USB Type-C,,Bluetooth 4.1|Wi-Fi 802.11 a/b/g/n/ac,VGA Webcam,Bảo mật vân tay,Không có đèn,Dài 325.4 mm - Rộng 216 mm - Dày 19.9 mm - Nặng 1.55 kg,Vỏ nhựa,Windows 10 Home SL,2020
162,Laptop HP 340s G7 i3 1005G1/4GB/512GB/Win10 (224L1PA),13.890.000₫,2.6,34 đánh giá,82 bình luận,Intel Core i3 Ice Lake - 1005G1,,,1.20 GHz,Turbo Boost 3.4 GHz,,4 GB,DDR4 (2 khe),2666 MHz,16 GB,512 GB SSD NVMe PCIe,Card tích hợp - Intel UHD Graphics,3-cell Li-ion,14 inch,Full HD (1920 x 1080),,60Hz|Chống chói Anti Glare|Tấm nền IPS,,Realtek High Definition Audio|Loa kép (2 kênh),2 x USB 3.1|HDMI|USB Type-C,SD,Bluetooth 5.0|Wi-Fi 802.11 a/b/g/n/ac,HD webcam,Bảo mật vân tay,Không có đèn,Dài 324 mm - Rộng 225 mm - Dày 17.9 mm - Nặng 1.346 kg,Vỏ nhựa,Windows 10 Home SL,2020
163,Laptop HP 240 G8 i3 1005G1/4GB/512GB/Win10 (519A8PA),13.590.000₫,,,8 bình luận,Intel Core i3 Ice Lake - 1005G1,2,4,1.20 GHz,Turbo Boost 3.4 GHz,4 MB,4 GB,DDR4 (On board 4GB +1 khe rời),2666 MHz,16 GB,512 GB SSD NVMe PCIe,Card tích hợp - Intel UHD Graphics,"3-cell Li-ion, 41 Wh",14 inch,Full HD (1920 x 1080),60 Hz,250 nits|Chống chói Anti Glare|Tấm nền IPS,,Stereo speakers,2x SuperSpeed USB A|HDMI|Jack tai nghe 3.5 mm|LAN (RJ45)|USB Type-C,,Bluetooth 4.2|Wi-Fi 802.11 a/b/g/n/ac,HD webcam,TPM 2.0,Không có đèn,Dài 324 mm - Rộng 225.9 mm - Dày 19.9 mm - Nặng 1.47 kg,Vỏ nhựa,Windows 10 Home SL,2021
164,Laptop HP 340s G7 i3 1005G1/4GB/256GB/Win10 (240Q4PA),12.990.000₫,3.4,15 đánh giá,103 bình luận,Intel Core i3 Ice Lake - 1005G1,2,4,1.20 GHz,Turbo Boost 3.4 GHz,4 MB,4 GB,DDR4 (2 khe),2666 MHz,16 GB,Không hỗ trợ khe cắm HDD,Card tích hợp - Intel UHD Graphics,"3-cell Li-ion, 41 Wh",14 inch,Full HD (1920 x 1080),,Chống chói Anti Glare|Tấm nền IPS,,Loa kép (2 kênh)|Realtek High Definition Audio,2 x USB 3.1|HDMI|USB Type-C,SD,Bluetooth 5.0|Wi-Fi 802.11 a/b/g/n/ac,HD webcam,Bảo mật vân tay,Không có đèn,Dài 324 mm - Rộng 225 mm - Dày 17.9 mm - Nặng 1.38 kg,Vỏ nhựa,Windows 10 Home SL,2020
165,Laptop HP 240 G8 i3 1005G1/4GB/256GB/Win10 (519A7PA),12.690.000₫,4,2 đánh giá,17 bình luận,Intel Core i3 Ice Lake - 1005G1,2,4,1.20 GHz,Turbo Boost 3.4 GHz,4 MB,4 GB,DDR4 (2 khe),2666 MHz,16 GB,256 GB SSD NVMe PCIe,Card tích hợp - Intel UHD Graphics,"3-cell Li-ion, 41 Wh",14 inch,Full HD (1920 x 1080),60 Hz,250 nits|Chống chói Anti Glare|Tấm nền IPS,,Stereo speakers,2x SuperSpeed USB A|HDMI|Jack tai nghe 3.5 mm|LAN (RJ45)|USB Type-C,,Bluetooth 4.2|Wi-Fi 802.11 a/b/g/n/ac,HD webcam,TPM 2.0,Không có đèn,Dài 324 mm - Rộng 225.9 mm - Dày 19.9 mm - Nặng 1.47 kg,Vỏ nhựa,Windows 10 Home SL,2021
166,Laptop HP 15s du1105TU i3 10110U/4GB/256GB/Win11 (2Z6L3PA),12.490.000₫,,,60 bình luận,Intel Core i3 Comet Lake - 10110U,2,4,2.10 GHz,Turbo Boost 4.1 GHz,4 MB,4 GB,DDR4 2 khe (1 khe 4GB + 1 khe rời),2666 MHz,32 GB,Hỗ trợ khe cắm HDD SATA,Card tích hợp - Intel UHD Graphics,"3-cell Li-ion, 41 Wh",15.6 inch,HD (1366 x 768),60 Hz,220 nits|LED Backlit|SVA,,Stereo speakers,2x SuperSpeed USB A|HDMI|USB Type-C,SD,Bluetooth 4.2|Wi-Fi 802.11 a/b/g/n/ac,HD webcam,,Không có đèn,Dài 358.5 mm - Rộng 242 mm - Dày 19.9 mm - Nặng 1.78 kg,Vỏ nhựa,Windows 11 Home SL,2021
167,Laptop Acer Aspire A315 56 308N i3 1005G1/4GB/256GB/Win10 (NX.HS5SV.00C),11.890.000₫,3.7,44 đánh giá,165 bình luận,Intel Core i3 Ice Lake - 1005G1,2,4,1.20 GHz,Turbo Boost 3.4 GHz,4 MB,4 GB,DDR4 (On board +1 khe),2400 MHz,12 GB,Hỗ trợ khe cắm HDD SATA,Card tích hợp - Intel UHD Graphics,2-cell Li-ion,15.6 inch,Full HD (1920 x 1080),Hãng không công bố,TFT|Acer ComfyView|LED Backlit,,Stereo speakers,HDMI|USB 3.1|2 x USB 2.0|LAN (RJ45)|Jack tai nghe 3.5 mm,,Bluetooth 5.0|Wi-Fi 802.11 a/b/g/n/ac,VGA Webcam,Bản lề mở 180 độ,Không có đèn,Dài 363.4 mm - Rộng 247.5 mm - Dày 19.9 mm - Nặng 1.7 kg,Vỏ nhựa,Windows 10 Home SL,2020
168,Laptop Acer Aspire 3 A314 35 P6JF N6000/4GB/512GB/Win10 (NX.A7SSV.003),9.590.000₫,2.5,64 đánh giá,186 bình luận,Intel Pentium - N6000,4,4,1.10 GHz,Turbo Boost 3.3 GHz,4 MB,4 GB,DDR4 (2 khe),2400 MHz,16 GB,Hỗ trợ khe cắm HDD SATA,Card tích hợp - Intel UHD Graphics,"Li-ion, 36 Wh",14 inch,HD (1366 x 768),60 Hz,Acer ComfyView|LED Backlit|TFT,,Stereo speakers,2 x USB 3.2|HDMI|Jack tai nghe 3.5 mm|LAN (RJ45)|USB 2.0,,Bluetooth 5.0|Wi-Fi 802.11 a/b/g/n/ac,VGA Webcam,,Không có đèn,Dài 328 mm - Rộng 236 mm - Dày 19.9 mm - Nặng 1.45 kg,Vỏ nhựa,Windows 10 Home SL,2020
